imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_Other,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
7.0,232.0,5.4510384535657,67,67,2016,138,1,0,0,Carlos Ballarta: el amor es de putos,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.7,279.0,5.634789603169249,86,87,2016,142,2,0,0,Born in Syria,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.3,12816.0,9.458527693729824,136,128,2016,94,3,0,0,Te3n,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.9,254.0,5.541263545158426,24,60,2016,148,1,1,0,Kulipari: An Army of Frogs,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.2,738.0,6.6052979209482015,106,106,2016,347,2,0,0,The Doll,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.5,2374.0,7.772752716468742,100,102,2016,246,2,0,0,Clair Obscur,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.5,3310.0,8.105005537547246,120,121,2016,130,2,0,0,U Turn,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.3,498.0,6.212606095751519,107,107,2016,395,3,0,0,Ordinary People,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.6,328.0,5.796057750765372,140,138,2016,438,3,0,0,Poshter Girl,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.6,1910.0,7.555381944240273,157,129,2015,127,3,0,0,Hawaizaada,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.1,1395.0,7.241366283322318,107,109,2015,91,3,0,0,Very Big Shot,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.4,4447.0,8.400209835930418,63,64,2016,150,1,0,0,Joe Rogan: Triggered,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.1,699.0,6.551080335043404,105,105,2015,129,3,0,0,X: Past Is Present,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.5,6167.0,8.727129915243166,108,109,2016,206,3,0,0,100 Meters,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.6,2865.0,7.960672608388117,77,78,2016,145,1,0,0,Iliza Shlesinger: Confirmed Kills,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.6,1517.0,7.325148957955575,67,68,2016,114,1,0,0,Hannibal Buress: Comedy Camisado,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.5,1273.0,7.149916836132109,135,134,2015,103,3,0,0,Bangistan,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.8,307.0,5.730099782973574,83,82,2015,597,2,0,0,Lang Tong,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.5,1036.0,6.944087208229528,74,74,2015,84,2,0,0,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3.8,501.0,6.218600119691729,28,60,2016,202,2,1,0,Chasing Cameron,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,697.0,6.548219102762372,90,95,2016,94,2,0,0,S Storm,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,864.0,6.762729506931879,65,67,2016,231,1,0,0,Theo Von: No Offense,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4.4,274.0,5.616771097666572,60,60,2015,145,1,0,0,Mike Epps: Don't Take It Personal,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.2,2586.0,7.858254182186029,60,61,2016,142,1,0,0,Michael Che Matters,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.0,57.0,4.060443010546419,13,60,2016,213,3,1,0,Spark,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5.0,56.0,4.04305126783455,10,60,2016,197,3,1,0,Under the Black Moonlight,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.9,798.0,6.683360945766275,53,60,2016,383,2,1,0,Hibana: Spark,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
4.7,3137.0,8.051340933292979,138,132,2015,176,3,0,0,Katti Batti,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.8,1971.0,7.586803535162581,65,66,2016,150,1,0,0,Patton Oswalt: Talking for Clapping,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.8,74.0,4.31748811353631,45,60,2016,789,3,1,0,Best Lover,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.4,1483.0,7.302496423727326,64,64,2016,150,1,0,0,"Dana Carvey: Straight White Male, 60",MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.6,47.0,3.871201010907891,130,130,2015,116,3,0,0,A Second Chance,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.6,1463.0,7.288927694521257,98,96,2015,224,3,0,0,Umrika,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.3,210.0,5.351858133476067,18,60,2016,929,3,1,0,The Miracle,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6.1,14.0,2.70805020110221,44,60,2016,134,2,1,0,The Dream Job,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.7,543.0,6.298949246855942,69,70,2016,502,2,0,0,One in a Billion,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.3,3620.0,8.19450550976564,120,115,2016,449,2,0,0,My Mother's Wound,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.4,239.0,5.480638923341991,90,128,2016,320,3,0,0,Saawan,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.8,294.0,5.68697535633982,119,119,2015,147,3,0,0,Beauty and the Bestie,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5.7,121.0,4.804021044733257,105,109,2016,214,3,0,0,The CEO,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6.1,39.0,3.688879454113936,29,29,2016,352,1,0,0,Sam Kinison: The Scream Continues,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.4,138.0,4.934473933130692,45,60,2015,373,3,1,0,Diamond Lover,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.5,1884.0,7.541683099882111,94,96,2016,135,3,0,0,Brahman Naman,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.2,1511.0,7.321188556739478,106,107,2016,149,2,0,0,My Stupid Boss,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1.5,382.0,5.948034989180646,90,90,2016,460,2,0,0,Aerials,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.0,681.0,6.525029657843462,60,60,2016,148,1,0,0,Cedric the Entertainer: Live from the Ville,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.8,273.0,5.613128106388071,95,86,2016,105,3,0,0,The Blind Christ,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.4,74.0,4.31748811353631,90,137,2015,79,2,0,0,Black,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.3,2237.0,7.71333788887187,129,127,2015,229,3,0,0,Dharam Sankat Mein,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.2,117.0,4.770684624465665,56,56,2016,247,2,0,0,#Rucker50,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.9,749.0,6.620073206530356,132,132,2016,287,3,0,0,Barcelona: A Love Untold,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.6,88.0,4.48863636973214,110,103,2016,230,3,0,0,Project Marathwada,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.1,294.0,5.68697535633982,90,86,2016,139,2,0,0,Gang of the Caribbean,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
7.6,1479.0,7.299797366758161,112,95,2016,236,3,0,0,Budhia Singh: Born to Run,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7.2,828.0,6.720220155135295,115,114,2015,100,3,0,0,Crazy Beautiful You,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.8,8920.0,9.096163326913784,100,101,2015,126,2,0,0,Kara Bela,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.7,177.0,5.181783550292085,95,94,2016,443,2,0,0,Road To High & Low,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.7,195.0,5.278114659230517,60,60,2015,600,3,1,0,Fartsa,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.5,303.0,5.717027701406222,117,118,2015,166,3,0,0,The Breakup Playlist,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7.7,28.0,3.367295829986474,45,60,2015,479,3,1,0,Singles Villa,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,76.0,4.343805421853684,93,93,2015,130,1,0,0,Sommore: The Reign Continues,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,272.0,5.60947179518496,116,117,2015,171,3,0,0,You're My Boss,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7.1,491.0,6.198478716492308,122,124,2015,88,3,0,0,Everyday I Love You,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4.5,204.0,5.3230099791384085,115,115,2016,387,3,0,0,The Super Parental Guardians,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5.0,50.0,3.9318256327243257,97,97,2015,194,2,0,0,Gbomo Gbomo Express,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.4,1535.0,7.336936913707618,83,84,2015,328,1,0,0,Chris D'Elia: Incorrigible,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
