index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,title_norm,join_year,director,cast,country,date_added,rating,duration,listed_in,desc_len,duration_minutes,imdb_votes_log1p,is_show,is_classic,num_genres
4888,ts292662,Johnny Hallyday: Beyond Rock,SHOW,Johnny Hallyday in his own words. This intimate docuseries explores the life and career of France's rock icon through archival film and interviews.,2022,TV-14,35,tt18274456,7.0,94.0,johnny hallyday: beyond rock,,,,Unknown,,Unknown,,,147,35.0,4.553876891600541,1,0,0
4889,tm1171107,Surviving Paradise: A Family Tale,MOVIE,"As the Kalahari Desert faces a worsening dry season, prides, packs and herds of all kinds must rely on the power of family to survive.",2022,Unknown,78,tt18059108,7.5,551.0,surviving paradise: a family tale,,,,Unknown,,Unknown,,,134,78.0,6.313548046277095,0,0,0
4890,tm965754,Brother in Love 2,MOVIE,It is wedding time. But a new brother in love appears. New lies follow others. Life of Aykut becomes a nightmare again.,2021,Unknown,115,tt12738164,7.2,589.0,brother in love 2,,,,Unknown,,Unknown,,,119,115.0,6.380122536899765,0,0,0
4894,tm945448,Vicky and Her Mystery,MOVIE,"StÃ©phane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, StÃ©phane discovers that the animal is in reality a wolfâ€¦ Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",2021,Unknown,84,tt10945274,6.4,1789.0,vicky and her mystery,,,,Unknown,,Unknown,,,528,84.0,7.489970898834801,0,0,0
4895,tm949382,Looop Lapeta,MOVIE,"When her boyfriend loses a mobster's cash, Savi races against the clock to save the day if only she can break out of a curious cycle of dead ends.",2022,Unknown,131,tt8907974,5.1,4170.0,looop lapeta,,,,Unknown,,Unknown,,,146,131.0,8.335911094196945,0,0,0
4897,ts319460,Russell Howard: Lubricant,SHOW,This two-part special features comic Russell Howard's delayed-yet-delighted return to the stage and a look at his life during an unexpected lockdown.,2021,Unknown,63,tt16146342,7.0,791.0,russell howard: lubricant,,,,Unknown,,Unknown,,,149,63.0,6.674561391814426,1,0,0
4899,tm1021689,The Door Into Summer,MOVIE,"An inventor of robotics technology is robbed by his girlfriend and business partner and sent to the future via cryogenic sleep. But when he awakes 30 years later, he is assisted by a humanoid robot originally his own creation.",2021,Unknown,118,tt13757540,6.3,594.0,the door into summer,,,,Unknown,,Unknown,,,226,118.0,6.38856140554563,0,0,0
4901,ts320872,Queer Eye Germany,SHOW,"Five experts in lifestyle, fashion, beauty, health and design â€” known as the Fab Five â€” dazzle a nation and transform lives in this makeover series.",2022,TV-14,50,tt16369694,7.5,788.0,queer eye germany,,,,Unknown,,Unknown,,,152,50.0,6.670766320845874,1,0,0
4902,tm1185568,Broken Idol: The Undoing of Diomedes DÃ­az,MOVIE,"This documentary chronicles Diomedes DÃ­az's rise as one of Colombia's most iconic singers, and his downfall after being accused of killing a fan.",2022,R,102,tt18750180,6.1,144.0,broken idol: the undoing of diomedes dã­az,,,,Unknown,,Unknown,,,146,102.0,4.976733742420574,0,0,0
4903,ts317423,Love Never Lies,SHOW,"Six couples are subjected to an eye-scanning lie detector in this reality show where lies cost money, and truth and trust come with a juicy cash prize.",2021,Unknown,50,tt14540924,5.6,228.0,love never lies,,,,Unknown,,Unknown,,,151,50.0,5.43372200355424,1,0,0
4904,tm421437,Anne+,MOVIE,"A twenty-something lesbian university graduate in Amsterdam prepares to leave for Montreal, meanwhile navigating her social life and writing carreer.",2021,Unknown,94,tt15420598,6.1,1295.0,anne+,,,,Unknown,,Unknown,,,149,94.0,7.16703787691222,0,0,0
4905,tm466544,Sooryavanshi,MOVIE,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",2021,Unknown,145,tt9531772,6.5,75199.0,sooryavanshi,,,,Unknown,,Unknown,,,208,145.0,11.227906509937931,0,0,0
4909,ts312094,JAPAN SINKS: People of Hope,SHOW,"In 2023 in Tokyo, Prime Minister Eiichi Higashiyama pushes for COMS at the World Environment Conference. COMS is a method to liquify pollutants and store it in the crack of the sea floor. Prime Minister Eiichi Higashiyama gathers young and talented bureaucrats and launches Japan Future Promotion Conference, which is to benefit the future of Japan. Keishi Amami of the Ministry of the Environment and KÅichi Tokiwa of the Ministry of Economy, Trade, and Industry are members of that conference.",2021,TV-14,54,tt15569106,6.7,404.0,japan sinks: people of hope,,,,Unknown,,Unknown,,,496,54.0,6.003887067106539,1,0,0
4910,tm1119136,Game Changer,MOVIE,"A city is populated by several clans of gangsters running various businesses in black markets. Each clan wants to be the absolute ruler, but under the reign of Big Boss who collects criminal tariffs from theme, the equilibrium among them is maintained not unlike the equity between the lawless and the lawful.  Tee, Kid, Tuek and Sim, a gang of computer-game addicteds, became menions of Big Boss. When Big Boss abruptly died, Tee is about to inform his team, but he hesitates and decides to hide this fact from the rest. So that he may play another game with his peers and satisfy Big Bossâ€™ last wish.",2021,Unknown,102,tt13677352,4.4,109.0,game changer,,,,Unknown,,Unknown,,,604,102.0,4.700480365792417,0,0,0
4911,tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,"Director Paolo Sorrentino returns to Naples, his hometown, and reflects on his youth in an exclusive tour of the locations of â€œThe Hand of Godâ€.",2021,Unknown,8,tt10666438,7.0,7.0,the hand of god: through the eyes of sorrentino,,,,Unknown,,Unknown,,,148,8.0,2.0794415416798357,0,0,0
4912,tm1098514,The Falls,MOVIE,"After having to quarantine together during COVID-19, a mother and daughter are forced to confront their personal obstacles and relationship tensions.",2021,Unknown,129,tt15119668,7.0,1413.0,the falls,,,,Unknown,,Unknown,,,149,129.0,7.254177846456518,0,0,0
4913,tm1000599,The Last Forest,MOVIE,"In powerful images, alternating between documentary observation and staged sequences, and dense soundscapes, Luiz Bolognesi documents the Indigenous community of the Yanomami and depicts their threatened natural environment in the Amazon rainforest.",2021,Unknown,74,tt14029622,7.3,385.0,the last forest,,,,Unknown,,Unknown,,,249,74.0,5.955837369464831,0,0,0
4915,ts257271,The Time It Takes,SHOW,"Lina moves house, looks for a new job, and tries new things in an attempt to forget her first love. Starring Nadia de Santiago and Ãlvaro Cervantes.",2021,TV-MA,13,tt13322938,7.1,1183.0,the time it takes,,,,Unknown,,Unknown,,,149,13.0,7.076653815443951,1,0,0
4916,tm1104252,Escape the Undertaker,MOVIE,"The Undertaker has set a trap for the decorated tag team The New Day at his mansion. What they don't know: The Undertaker's mansion is an extreme Haunted House, packed to the brim with supernatural challenges. It's up to viewers to decide the fate of these poor souls trying to survive the wrath of The Undertaker.",2021,Unknown,31,tt15387782,4.3,394.0,escape the undertaker,,,,Unknown,,Unknown,,,314,31.0,5.978885764901122,0,0,0
4918,tm1107912,American Girl,MOVIE,"Uprooted from Los Angeles after her mother is stricken with breast cancer, thirteen year old Fen struggles to adjust to life in Taipei. As Fen navigates her way through school and reconnects with her long-separated father, her turbulent bond with her mother worsens. Fen drifts further away from her mother through a series of rebellious acts before her younger sister is misdiagnosed with SARS, pushing Fen and her mother towards a heated, long-gestating confrontation.",2021,Unknown,101,tt15623752,7.2,1032.0,american girl,,,,Unknown,,Unknown,,,470,101.0,6.940222469119639,0,0,0
4919,tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,"Best friends Max and Nono bike from Berlin to Beijing, collecting donations to build a school for a unique fundraising adventure in this documentary.",2021,Unknown,89,tt11188850,7.7,888.0,biking borders - eine etwas andere reise,,,,Unknown,,Unknown,,,149,89.0,6.790097235513905,0,0,0
4920,tm876608,Sounds Like Love,MOVIE,"Fashion assistant Maca has just about got her life together after a devastating breakup, when Leo, the man who broke her heart returns. Seeking support from best friends, Adriana and Jime, all three will learn love can be complicated.",2021,Unknown,110,tt11698662,5.4,2023.0,sounds like love,,,,Unknown,,Unknown,,,234,110.0,7.6128310304073565,0,0,0
4921,tm1119015,Love Like the Falling Petals,MOVIE,"Haruto Asakura falls in love with hairdresser Misaki Ariake and asks her out. Watching Misaki Ariake work hard to achieve what she wants, Haruto Asakura, who almost gave up his dream to become a photographer, begins to pursue his dream again, but Misaki Ariake is diagnosed with a disease that ages her 10x faster than normal.",2022,Unknown,128,tt14227972,6.2,350.0,love like the falling petals,,,,Unknown,,Unknown,,,326,128.0,5.860786223465865,0,0,0
4923,ts297247,That Girl Lay Lay,SHOW,"That Girl Lay Lay follows Lay Lay, the perfect hype girl and best friend that anyone could ever want from their personal affirmation app. Struggling to make her mark at school and needing a best friend to talk to, Sadie wishes upon a star that Lay Lay was real and could help teach her how to stand out. When her wish comes true and Lay Lay is magically brought to life, the two friends learn that when they are together, they can accomplish anything, and navigate life as teenagers and discover who they truly are.",2021,TV-G,23,tt14442054,3.4,232.0,that girl lay lay,,,,Unknown,,Unknown,,,515,23.0,5.4510384535657,1,0,0
4924,tm1143058,How I Fell in Love with a Gangster,MOVIE,"A mysterious woman recounts the rise and fall of Nikodem ""NikoÅ›"" Skotarczak, one of the biggest gangsters in Poland's history. Inspired by a true story.",2022,Unknown,179,tt16453244,6.0,2152.0,how i fell in love with a gangster,,,,Unknown,,Unknown,,,153,179.0,7.674617497364363,0,0,0
4925,ts328317,Alessandro Cattelan: One Simple Question,SHOW,Alessandro Cattelan searches for happiness through interviews and unique experiences with celebrity guests like Paolo Sorrentino and Roberto Baggio.,2022,TV-MA,30,tt15326678,6.5,157.0,alessandro cattelan: one simple question,,,,Unknown,,Unknown,,,148,30.0,5.062595033026967,1,0,0
4926,tm1129217,Anonymously Yours,MOVIE,"After an accidental text message turns into a digital friendship, Vale and Alex start crushing on each other without realizing they've met in real life.",2021,R,101,tt16088568,5.7,1541.0,anonymously yours,,,,Unknown,,Unknown,,,152,101.0,7.340835554123275,0,0,0
4930,ts321966,WWII in Color: Road to Victory,SHOW,Gripping historical footage and expert commentary give detailed insights into the leading figures and decisive turning points of World War II.,2021,Unknown,51,tt16477402,8.199999999999998,1362.0,wwii in color: road to victory,,,,Unknown,,Unknown,,,142,51.0,7.217443431696533,1,0,0
4932,tm996040,Forever Out of My League,MOVIE,"Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.",2022,Unknown,104,tt14362698,5.2,368.0,forever out of my league,,,,Unknown,,Unknown,,,235,104.0,5.910796644040527,0,0,0
4933,ts321437,Fishbowl Wives,SHOW,"Due to an accident, Sakura Hiraga gave up on her dream. She is now married and her husband runs a hair salon. They live in a luxurious penthouse apartment. Her life seems glamorous and she is envied by everyone. What everyone does not know is that Sakura Hiraga is abused physically and verbally by her husband. She is unable to leave her situation. Sakura Hiraga considers herself a goldfish in a fishbowl. One day, due to a goldfish, she meets a man.",2022,TV-MA,43,tt15410190,6.1,704.0,fishbowl wives,,,,Unknown,,Unknown,,,452,43.0,6.558197802812269,1,0,0
4934,ts291150,Soil,SHOW,A young entrepreneur turns Belgium's Moroccan community on its head by trying to change their funeral tradition.,2021,TV-MA,48,tt14319674,7.2,478.0,soil,,,,Unknown,,Unknown,,,112,48.0,6.171700597410915,1,0,0
4936,ts286632,Why Are You Like This?,SHOW,"Penny and Mia are best friends, but they are not good for each other or anyone else. Leaving a path of destruction in their wake wherever they go, they say and do what they want - regardless of the consequences.",2021,Unknown,24,tt8540808,6.5,1480.0,why are you like this?,,,,Unknown,,Unknown,,,211,24.0,7.300472814267799,1,0,0
4937,ts330012,Eternally Confused and Eager for Love,SHOW,"Often (mis)guided by a cheeky imaginary wizard, an awkward and lonely 20-something struggles to get out of his own way in his quest for a girlfriend.",2022,TV-MA,23,tt18274188,6.7,1302.0,eternally confused and eager for love,,,,Unknown,,Unknown,,,149,23.0,7.172424577124845,1,0,0
4938,ts313849,Blown Away: Christmas,SHOW,'Tis the season for five returning artists to fill the hot shop with festive designs. One will win cash for the stocking â€” a merry Christmas indeed!,2021,TV-PG,29,tt15665668,6.7,466.0,blown away: christmas,,,,Unknown,,Unknown,,,150,29.0,6.1463292576688975,1,0,0
4939,ts314395,The Motive,SHOW,"In Jerusalem 1986, a 14-year-old boy shoots his family point-blank in their beds. Yet questions persist. In this docuseries, insiders come forward.",2021,Unknown,35,tt15529566,5.3,1383.0,the motive,,Manuel Martín Cuenca,"Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta, Rafael Téllez, Antonio de la Torre","Spain, Mexico","August 17, 2018",TV-MA,114 min,"Comedies, Dramas, International Movies",147,114.0,7.232733136177615,1,0,3
4940,ts329711,"Love, Life & Everything in Between",SHOW,This black humor pan-Arabic anthology series is about love in general â€“ and relationships in particular.,2022,TV-14,27,tt18253682,5.3,65.0,"love, life & everything in between",,,,Unknown,,Unknown,,,106,27.0,4.189654742026425,1,0,0
4941,ts317064,Where Is Marta?,SHOW,"Teenager Marta del Castillo's disappearance made headlines in Spain. Family, friends, police and more weigh in on a case that is still unresolved.",2021,Unknown,63,tt15796898,6.8,1150.0,where is marta?,,,,Unknown,,Unknown,,,146,63.0,7.048386408721883,1,0,0
4942,tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,"Earthquake shakes up the stage with his takes on ""health is wealth,"" prostate exams and one particularly lengthy celebrity funeral.",2022,R,36,tt18278666,6.7,414.0,chappelle's home team - earthquake: legendary,,,,Unknown,,Unknown,,,131,36.0,6.028278520230698,0,0,0
4943,tm998033,Doctor,MOVIE,An army doctor helps his love interest's family to find their kidnapped daughter.,2021,Unknown,150,tt11374902,7.6,14590.0,doctor,,,,Unknown,,Unknown,,,81,150.0,9.588160179264023,0,0,0
4948,tm1143258,Hey! Sinamika,MOVIE,A wife who feels suffocated by her husband's incessant attention hires a psychologist to make him fall in love with her so that she can separate from him.,2022,Unknown,149,tt11953194,6.1,2759.0,hey! sinamika,,,,Unknown,,Unknown,,,154,149.0,7.9229859587111955,0,0,0
